Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_010278.png,STOP,"[0.98652, 0.01348]",GO,"[0.49511, 0.50489]",True,44.0,34.38%,0.72919,252.44049,24.10921,0.9882,0.23091,6.08215
town7_010281.png,STOP,"[0.98653, 0.01347]",GO,"[0.44447, 0.55553]",True,47.0,36.72%,0.71445,270.98654,23.80133,0.98712,0.21803,5.95919
town7_010282.png,STOP,"[0.98525, 0.01475]",GO,"[0.49019, 0.50981]",True,46.0,35.94%,0.70296,297.91935,23.38982,0.98552,0.20411,5.93041
town7_010289.png,STOP,"[0.9885, 0.0115]",GO,"[0.43379, 0.56621]",True,81.0,63.28%,0.64746,424.96224,21.8473,0.97871,0.16583,5.73055
town7_010292.png,STOP,"[0.98535, 0.01465]",GO,"[0.44891, 0.55109]",True,80.0,62.50%,0.68396,363.70227,22.52334,0.9812,0.19164,6.28183
town7_010294.png,STOP,"[0.98206, 0.01794]",GO,"[0.48252, 0.51748]",True,47.0,36.72%,0.6482,510.44359,21.05133,0.97339,0.16331,5.77979
town7_010295.png,STOP,"[0.98184, 0.01816]",GO,"[0.45278, 0.54722]",True,48.0,37.50%,0.65253,506.59878,21.08416,0.97267,0.17053,5.93282
town7_010310.png,STOP,"[0.98115, 0.01885]",GO,"[0.45775, 0.54225]",True,71.0,55.47%,0.69836,308.76875,23.23447,0.98422,0.20893,5.60037
town7_010312.png,STOP,"[0.98682, 0.01318]",GO,"[0.45049, 0.54951]",True,48.0,37.50%,0.70598,299.82878,23.36207,0.98578,0.21026,4.7305
town7_010320.png,STOP,"[0.98788, 0.01212]",GO,"[0.38924, 0.61076]",True,77.0,60.16%,0.68197,380.63971,22.32566,0.98001,0.19244,6.49951
town7_010329.png,STOP,"[0.98089, 0.01911]",GO,"[0.45047, 0.54953]",True,67.0,52.34%,0.70235,315.28604,23.14376,0.98472,0.21378,5.81128
town7_010330.png,STOP,"[0.98383, 0.01617]",GO,"[0.44784, 0.55216]",True,46.0,35.94%,0.65879,505.49518,21.09363,0.97327,0.17215,5.54499
town7_010335.png,STOP,"[0.98423, 0.01577]",GO,"[0.49715, 0.50285]",True,43.0,33.59%,0.73766,239.98659,24.32893,0.98892,0.24445,5.80403
town7_010336.png,STOP,"[0.98388, 0.01612]",GO,"[0.39682, 0.60318]",True,51.0,39.84%,0.7161,294.83763,23.43497,0.98585,0.21787,6.72839
town7_010337.png,STOP,"[0.98245, 0.01755]",GO,"[0.43028, 0.56972]",True,51.0,39.84%,0.71639,284.20794,23.59444,0.98628,0.21906,7.35225
town7_010340.png,STOP,"[0.9896, 0.0104]",GO,"[0.40963, 0.59037]",True,52.0,40.62%,0.70904,306.71719,23.26342,0.98516,0.21155,6.78845
town7_010354.png,STOP,"[0.98629, 0.01371]",GO,"[0.44206, 0.55794]",True,51.0,39.84%,0.70564,314.89315,23.14917,0.98429,0.21237,6.09714
town7_010361.png,STOP,"[0.98346, 0.01654]",GO,"[0.40258, 0.59742]",True,46.0,35.94%,0.72984,258.61359,24.00429,0.98778,0.23667,5.76686
town7_010370.png,STOP,"[0.98573, 0.01427]",GO,"[0.4216, 0.5784]",True,42.0,32.81%,0.67223,445.22917,21.64497,0.97682,0.18291,5.11126
town7_010375.png,STOP,"[0.98277, 0.01723]",GO,"[0.44567, 0.55433]",True,71.0,55.47%,0.70156,343.20456,22.77527,0.98212,0.20993,4.85319
town7_010378.png,STOP,"[0.98432, 0.01568]",GO,"[0.47608, 0.52392]",True,50.0,39.06%,0.72622,269.8401,23.81974,0.98733,0.23045,5.07431
town7_010381.png,STOP,"[0.98415, 0.01585]",GO,"[0.35105, 0.64895]",True,42.0,32.81%,0.72089,284.77398,23.5858,0.98654,0.21628,5.28293
town7_010384.png,STOP,"[0.98312, 0.01688]",GO,"[0.42567, 0.57433]",True,46.0,35.94%,0.71923,286.76591,23.55553,0.98597,0.22232,5.64478
town7_010395.png,STOP,"[0.98523, 0.01477]",GO,"[0.48068, 0.51932]",True,48.0,37.50%,0.71751,289.72807,23.5109,0.98582,0.22159,6.2814
town7_010397.png,STOP,"[0.9832, 0.0168]",GO,"[0.42852, 0.57148]",True,50.0,39.06%,0.71374,303.30383,23.31202,0.98509,0.21372,6.66313
town7_010398.png,STOP,"[0.98248, 0.01752]",GO,"[0.4682, 0.5318]",True,49.0,38.28%,0.63752,543.97034,20.77505,0.97123,0.15907,6.95808
town7_010400.png,STOP,"[0.98507, 0.01493]",GO,"[0.47333, 0.52667]",True,49.0,38.28%,0.71906,294.4668,23.44044,0.98582,0.21998,6.86158
town7_010406.png,STOP,"[0.9843, 0.0157]",GO,"[0.43817, 0.56183]",True,49.0,38.28%,0.65605,519.04146,20.97878,0.97278,0.17543,6.30257
town7_010415.png,STOP,"[0.98321, 0.01679]",GO,"[0.46579, 0.53421]",True,48.0,37.50%,0.66767,470.07143,21.40917,0.97503,0.18341,6.70936
town7_010417.png,STOP,"[0.96976, 0.03024]",GO,"[0.48367, 0.51633]",True,42.0,32.81%,0.75025,260.37685,23.97478,0.98748,0.25183,8.08619
town7_010418.png,STOP,"[0.9744, 0.0256]",GO,"[0.37675, 0.62325]",True,50.0,39.06%,0.70795,365.26745,22.50469,0.98156,0.21746,6.6822
town7_010423.png,STOP,"[0.59693, 0.40307]",GO,"[0.39828, 0.60172]",True,1.0,0.78%,0.65597,381.16648,22.31966,0.98372,0.21164,5.78576
town7_010427.png,GO,"[0.17442, 0.82558]",STOP,"[0.51419, 0.48581]",True,71.0,55.47%,0.72541,248.87982,24.17091,0.9889,0.23179,5.83722
town7_010428.png,GO,"[0.16885, 0.83115]",STOP,"[0.51357, 0.48643]",True,104.0,81.25%,0.68694,438.55862,21.71053,0.97938,0.20669,5.6766
town7_010435.png,GO,"[0.30976, 0.69024]",GO,"[0.35447, 0.64553]",False,128.0,100.00%,,,,,,5.89457
town7_010438.png,GO,"[0.31662, 0.68338]",GO,"[0.37062, 0.62938]",False,128.0,100.00%,,,,,,5.953
town7_010442.png,GO,"[0.30197, 0.69803]",STOP,"[0.54496, 0.45504]",True,127.0,99.22%,0.67942,449.13052,21.60708,0.97011,0.20771,6.26702
town7_010450.png,GO,"[0.27967, 0.72033]",STOP,"[0.54403, 0.45597]",True,125.0,97.66%,0.67045,534.99049,20.84734,0.96509,0.19849,6.39835
town7_010454.png,GO,"[0.29707, 0.70293]",GO,"[0.38875, 0.61125]",False,128.0,100.00%,,,,,,6.61993
town7_010459.png,GO,"[0.29064, 0.70936]",GO,"[0.38956, 0.61044]",False,128.0,100.00%,,,,,,7.00123
town7_010462.png,GO,"[0.29333, 0.70667]",GO,"[0.30783, 0.69217]",False,128.0,100.00%,,,,,,8.07161
town7_010469.png,GO,"[0.28064, 0.71936]",STOP,"[0.50262, 0.49738]",True,52.0,40.62%,0.72872,202.45396,25.06754,0.98896,0.26549,6.63396
town7_010470.png,GO,"[0.26621, 0.73379]",STOP,"[0.51375, 0.48625]",True,122.0,95.31%,0.659,426.51099,21.8315,0.97302,0.17768,6.20957
town7_010476.png,GO,"[0.36251, 0.63749]",STOP,"[0.51867, 0.48133]",True,29.0,22.66%,0.74229,170.5793,25.81154,0.99047,0.287,5.40873
town7_010478.png,GO,"[0.38354, 0.61646]",STOP,"[0.50086, 0.49914]",True,21.0,16.41%,0.74305,144.99904,26.51715,0.99248,0.29357,4.51232
town7_010488.png,STOP,"[0.71106, 0.28894]",GO,"[0.48011, 0.51989]",True,21.0,16.41%,0.79038,118.11906,27.4076,0.99256,0.35732,6.11658
town7_010501.png,GO,"[0.36424, 0.63576]",STOP,"[0.56253, 0.43747]",True,15.0,11.72%,0.78678,134.7974,26.83399,0.99017,0.33791,6.20463
town7_010505.png,GO,"[0.25176, 0.74824]",STOP,"[0.57865, 0.42135]",True,69.0,53.91%,0.74143,195.88276,25.21084,0.98167,0.28114,6.43004
town7_010507.png,GO,"[0.31539, 0.68462]",STOP,"[0.52374, 0.47626]",True,36.0,28.12%,0.74489,153.10771,26.28083,0.98679,0.29386,6.87974
town7_010509.png,GO,"[0.23444, 0.76556]",STOP,"[0.56295, 0.43705]",True,64.0,50.00%,0.7344,245.38909,24.23225,0.9758,0.25156,5.73513
town7_010514.png,GO,"[0.25255, 0.74745]",STOP,"[0.59002, 0.40998]",True,62.0,48.44%,0.70353,265.74466,23.88616,0.97303,0.23314,5.64333
town7_010519.png,GO,"[0.12355, 0.87645]",STOP,"[0.52046, 0.47954]",True,100.0,78.12%,0.5907,759.14167,19.32758,0.90358,0.15819,5.50135
town7_010521.png,GO,"[0.23678, 0.76322]",STOP,"[0.55779, 0.44221]",True,55.0,42.97%,0.62438,306.06581,23.27266,0.9133,0.19019,4.58421
town7_010522.png,GO,"[0.23636, 0.76364]",STOP,"[0.5174, 0.4826]",True,44.0,34.38%,0.64939,270.07674,23.81593,0.93498,0.22109,5.30431
town7_010540.png,GO,"[0.26642, 0.73358]",STOP,"[0.54756, 0.45244]",True,62.0,48.44%,0.58832,499.95721,21.14148,0.91991,0.15913,5.52995
town7_010541.png,GO,"[0.30165, 0.69835]",STOP,"[0.51568, 0.48432]",True,20.0,15.62%,0.65369,204.05646,25.0333,0.96892,0.22907,5.73896
town7_010545.png,GO,"[0.30356, 0.69644]",STOP,"[0.58322, 0.41678]",True,18.0,14.06%,0.67178,205.71708,24.9981,0.96526,0.24665,6.44086
town7_010547.png,GO,"[0.18224, 0.81776]",STOP,"[0.51022, 0.48978]",True,41.0,32.03%,0.63496,286.23799,23.56353,0.94014,0.2119,7.11148
town7_010550.png,GO,"[0.25327, 0.74673]",STOP,"[0.64278, 0.35722]",True,29.0,22.66%,0.6217,268.80133,23.83649,0.90973,0.20674,7.07201
town7_010554.png,STOP,"[0.94356, 0.05644]",GO,"[0.41775, 0.58225]",True,33.0,25.78%,0.65793,352.13451,22.66372,0.93598,0.22483,6.2631
town7_010556.png,STOP,"[0.9658, 0.0342]",GO,"[0.44589, 0.55411]",True,52.0,40.62%,0.79681,177.2688,25.64448,0.97562,0.32086,6.85429
town7_010566.png,STOP,"[0.98135, 0.01865]",GO,"[0.45159, 0.54841]",True,39.0,30.47%,0.79384,167.56526,25.88896,0.978,0.3365,6.17897
town7_010574.png,STOP,"[0.9712, 0.0288]",GO,"[0.48866, 0.51134]",True,26.0,20.31%,0.80155,157.75526,26.15097,0.98028,0.34579,6.2969
town7_010576.png,STOP,"[0.97861, 0.02139]",GO,"[0.40836, 0.59164]",True,38.0,29.69%,0.79666,159.70818,26.09753,0.97988,0.33477,5.62832
town7_010580.png,STOP,"[0.95472, 0.04528]",GO,"[0.45195, 0.54805]",True,30.0,23.44%,0.79784,159.25786,26.10979,0.97787,0.34264,5.50885
town7_010581.png,STOP,"[0.98293, 0.01707]",GO,"[0.44309, 0.55691]",True,32.0,25.00%,0.80064,158.46831,26.13138,0.97899,0.34061,5.79954
town7_010585.png,STOP,"[0.9751, 0.0249]",GO,"[0.46663, 0.53337]",True,26.0,20.31%,0.80328,161.14464,26.05865,0.97933,0.34379,4.75422
town7_010597.png,STOP,"[0.96709, 0.03291]",GO,"[0.39836, 0.60164]",True,31.0,24.22%,0.80156,158.39224,26.13346,0.97886,0.34568,5.24165
town7_010613.png,STOP,"[0.96263, 0.03737]",GO,"[0.45832, 0.54168]",True,31.0,24.22%,0.80563,148.68042,26.40827,0.98148,0.35417,6.09574
town7_010617.png,STOP,"[0.96821, 0.03179]",GO,"[0.45303, 0.54697]",True,26.0,20.31%,0.8088,147.09135,26.45493,0.98218,0.35572,6.05771
town7_010618.png,STOP,"[0.95944, 0.04056]",GO,"[0.35001, 0.64999]",True,29.0,22.66%,0.8026,152.93279,26.2858,0.98033,0.34381,6.5188
town7_010620.png,STOP,"[0.97023, 0.02977]",GO,"[0.48777, 0.51223]",True,32.0,25.00%,0.80743,146.6132,26.46907,0.98198,0.35424,6.40467
town7_010621.png,STOP,"[0.97593, 0.02407]",GO,"[0.49243, 0.50757]",True,35.0,27.34%,0.79942,161.98333,26.0361,0.97989,0.34711,6.60449
town7_010623.png,STOP,"[0.94899, 0.05101]",GO,"[0.34914, 0.65086]",True,35.0,27.34%,0.79767,166.10372,25.92701,0.97875,0.3422,6.23603
town7_010629.png,STOP,"[0.97248, 0.02752]",GO,"[0.43903, 0.56097]",True,30.0,23.44%,0.80265,155.07711,26.22533,0.97984,0.34995,6.16692
town7_010630.png,STOP,"[0.96923, 0.03077]",GO,"[0.46117, 0.53883]",True,35.0,27.34%,0.80167,157.44885,26.15941,0.98017,0.34626,5.32763
town7_010636.png,STOP,"[0.96352, 0.03648]",GO,"[0.34056, 0.65944]",True,34.0,26.56%,0.79572,163.5632,25.99395,0.97933,0.34253,5.02798
town7_010658.png,STOP,"[0.95612, 0.04388]",GO,"[0.43839, 0.56161]",True,31.0,24.22%,0.80063,158.60635,26.1276,0.97896,0.34117,4.84693
town7_010672.png,STOP,"[0.9529, 0.0471]",GO,"[0.38156, 0.61844]",True,33.0,25.78%,0.80686,149.49674,26.38449,0.98134,0.35121,5.10853
town7_010674.png,STOP,"[0.96397, 0.03603]",GO,"[0.49705, 0.50295]",True,29.0,22.66%,0.7999,154.12784,26.25199,0.98064,0.34839,5.4841
town7_010678.png,STOP,"[0.96438, 0.03562]",GO,"[0.33878, 0.66122]",True,28.0,21.88%,0.80774,151.72,26.32038,0.97965,0.3575,5.77606
town7_010691.png,STOP,"[0.97141, 0.02859]",GO,"[0.46768, 0.53232]",True,22.0,17.19%,0.81474,135.905,26.79845,0.98413,0.36659,6.44882
town7_010699.png,GO,"[0.18498, 0.81502]",STOP,"[0.52901, 0.47099]",True,40.0,31.25%,0.66158,308.65865,23.23602,0.95652,0.23307,6.66673
town7_010701.png,GO,"[0.10486, 0.89514]",STOP,"[0.54225, 0.45775]",True,55.0,42.97%,0.57288,455.98461,21.5413,0.95683,0.1456,6.16341
town7_010706.png,GO,"[0.04967, 0.95033]",STOP,"[0.57183, 0.42817]",True,123.0,96.09%,0.47557,1724.67357,15.76373,0.86066,0.06316,6.54791
town7_010708.png,GO,"[0.09029, 0.90971]",STOP,"[0.52249, 0.47751]",True,77.0,60.16%,0.46879,785.6069,19.17875,0.85475,0.09471,6.33939
town7_010711.png,GO,"[0.06737, 0.93263]",STOP,"[0.6482, 0.3518]",True,30.0,23.44%,0.48755,519.74875,20.97287,0.88499,0.10009,5.94118
town7_010728.png,GO,"[0.02519, 0.97481]",STOP,"[0.52572, 0.47428]",True,112.0,87.50%,0.42647,2133.57289,14.83973,0.77741,0.07258,6.7745
town7_010736.png,GO,"[0.15513, 0.84487]",STOP,"[0.56092, 0.43908]",True,35.0,27.34%,0.56446,721.58617,19.54792,0.90713,0.14478,6.52714
town7_010741.png,GO,"[0.21404, 0.78596]",STOP,"[0.51113, 0.48887]",True,78.0,60.94%,0.53743,1035.13693,17.98083,0.84708,0.13078,6.46512
town7_010743.png,GO,"[0.22785, 0.77215]",GO,"[0.45978, 0.54022]",False,128.0,100.00%,,,,,,6.72061
town7_010748.png,GO,"[0.3268, 0.6732]",STOP,"[0.51163, 0.48837]",True,123.0,96.09%,0.53276,993.39247,18.15959,0.91864,0.11417,7.47396
town7_010749.png,GO,"[0.30613, 0.69387]",STOP,"[0.56464, 0.43536]",True,91.0,71.09%,0.54665,1110.57781,17.67531,0.91728,0.13188,7.01785
town7_010753.png,GO,"[0.11655, 0.88345]",STOP,"[0.58773, 0.41227]",True,77.0,60.16%,0.66855,551.46732,20.71561,0.96106,0.19096,7.5697
town7_010758.png,GO,"[0.285, 0.715]",STOP,"[0.5309, 0.4691]",True,75.0,58.59%,0.64731,648.98396,20.00846,0.92673,0.18586,7.6813
town7_010759.png,GO,"[0.2895, 0.7105]",STOP,"[0.51551, 0.48449]",True,84.0,65.62%,0.66729,445.87878,21.63864,0.96334,0.19092,6.39694
town7_010773.png,GO,"[0.33489, 0.66511]",STOP,"[0.56195, 0.43805]",True,81.0,63.28%,0.69387,363.72167,22.52311,0.97311,0.20629,5.95193
town7_010787.png,GO,"[0.32626, 0.67374]",STOP,"[0.56799, 0.43201]",True,74.0,57.81%,0.72325,319.43128,23.08703,0.9778,0.23712,6.08103
town7_010796.png,GO,"[0.3369, 0.6631]",STOP,"[0.53881, 0.46119]",True,80.0,62.50%,0.70324,594.06531,20.39246,0.95773,0.23498,5.40898
town7_010800.png,GO,"[0.34729, 0.65271]",STOP,"[0.52152, 0.47848]",True,67.0,52.34%,0.72915,416.55693,21.93406,0.96963,0.25924,5.46012
town7_010802.png,GO,"[0.31199, 0.68801]",STOP,"[0.6463, 0.3537]",True,79.0,61.72%,0.72725,417.15513,21.92783,0.97216,0.25566,5.21756
town7_010809.png,GO,"[0.27459, 0.72541]",STOP,"[0.51666, 0.48334]",True,76.0,59.38%,0.72893,383.18766,22.29669,0.97757,0.24169,5.66176
town7_010812.png,GO,"[0.17042, 0.82958]",STOP,"[0.54027, 0.45973]",True,78.0,60.94%,0.812,169.89214,25.82907,0.9942,0.28946,6.28475
town7_010814.png,GO,"[0.15414, 0.84586]",STOP,"[0.52016, 0.47984]",True,110.0,85.94%,0.75969,366.53005,22.48971,0.98637,0.19566,6.01671
town7_010840.png,STOP,"[0.87064, 0.12936]",GO,"[0.44808, 0.55192]",True,14.0,10.94%,0.73049,256.25747,24.04404,0.98731,0.25425,5.93393
town7_010842.png,STOP,"[0.9611, 0.0389]",GO,"[0.48413, 0.51587]",True,49.0,38.28%,0.73672,214.99458,24.80653,0.98763,0.26613,6.27221
town7_010846.png,STOP,"[0.9669, 0.0331]",GO,"[0.4522, 0.5478]",True,46.0,35.94%,0.76317,206.86266,24.97398,0.99046,0.26404,7.38336
town7_010854.png,STOP,"[0.97564, 0.02436]",GO,"[0.49783, 0.50217]",True,42.0,32.81%,0.7366,219.78203,24.71088,0.99004,0.25652,6.17068
town7_010866.png,STOP,"[0.96589, 0.03411]",GO,"[0.46404, 0.53596]",True,67.0,52.34%,0.72353,240.34648,24.32243,0.98898,0.2443,5.91021
town7_010872.png,STOP,"[0.96299, 0.03701]",GO,"[0.39995, 0.60005]",True,60.0,46.88%,0.73362,227.01083,24.57034,0.98945,0.25418,5.92141
town7_010873.png,STOP,"[0.96907, 0.03093]",GO,"[0.45029, 0.54971]",True,34.0,26.56%,0.7466,202.72799,25.06167,0.99089,0.26902,5.49702
town7_010880.png,STOP,"[0.96572, 0.03428]",GO,"[0.4577, 0.5423]",True,44.0,34.38%,0.73311,226.9319,24.57185,0.98952,0.2575,6.10313
town7_010885.png,STOP,"[0.97588, 0.02412]",GO,"[0.44184, 0.55816]",True,34.0,26.56%,0.73955,221.07896,24.68533,0.9897,0.25806,6.37924
town7_010889.png,STOP,"[0.97241, 0.02759]",GO,"[0.46274, 0.53726]",True,37.0,28.91%,0.73896,222.70805,24.65344,0.9898,0.25614,6.23495
town7_010891.png,STOP,"[0.97597, 0.02403]",GO,"[0.43621, 0.56379]",True,41.0,32.03%,0.73614,211.5432,24.87681,0.99031,0.262,6.41815
town7_010895.png,STOP,"[0.97241, 0.02759]",GO,"[0.46334, 0.53666]",True,43.0,33.59%,0.73186,231.29044,24.48923,0.98903,0.26125,5.90388
town7_010903.png,STOP,"[0.96717, 0.03283]",GO,"[0.41593, 0.58407]",True,46.0,35.94%,0.72652,237.5457,24.37333,0.98898,0.24168,5.86678
town7_010910.png,STOP,"[0.97615, 0.02385]",GO,"[0.48339, 0.51661]",True,61.0,47.66%,0.7308,236.92656,24.38467,0.98903,0.25294,5.74231
town7_010916.png,STOP,"[0.96691, 0.03309]",GO,"[0.43784, 0.56216]",True,34.0,26.56%,0.74399,216.33922,24.77945,0.98968,0.26744,6.32207
town7_010918.png,STOP,"[0.95974, 0.04026]",GO,"[0.39535, 0.60465]",True,64.0,50.00%,0.72779,254.20552,24.07895,0.98769,0.24721,6.56288
town7_010921.png,STOP,"[0.96744, 0.03256]",GO,"[0.49104, 0.50896]",True,36.0,28.12%,0.74133,216.83758,24.76946,0.98976,0.26325,6.32063
town7_010930.png,STOP,"[0.96159, 0.03841]",GO,"[0.4744, 0.5256]",True,38.0,29.69%,0.7295,237.40367,24.37593,0.98938,0.24688,6.33563
town7_010941.png,STOP,"[0.96751, 0.03249]",GO,"[0.49568, 0.50432]",True,45.0,35.16%,0.74431,202.81185,25.05987,0.99109,0.28093,6.47545
town7_010945.png,STOP,"[0.96548, 0.03452]",GO,"[0.43944, 0.56056]",True,44.0,34.38%,0.74256,218.86068,24.72913,0.98999,0.26751,7.66381
town7_010947.png,STOP,"[0.95337, 0.04663]",GO,"[0.45101, 0.54899]",True,48.0,37.50%,0.74106,222.58677,24.65581,0.98961,0.2578,5.94272
town7_010949.png,STOP,"[0.96099, 0.03901]",GO,"[0.49577, 0.50423]",True,33.0,25.78%,0.7491,204.73773,25.01882,0.99022,0.27928,5.68473
town7_010978.png,GO,"[0.25838, 0.74162]",STOP,"[0.51941, 0.48059]",True,115.0,89.84%,0.6472,665.04435,19.9023,0.96444,0.17271,5.66528
town7_010982.png,GO,"[0.18286, 0.81714]",STOP,"[0.53396, 0.46604]",True,73.0,57.03%,0.71453,254.87047,24.06761,0.988,0.21499,6.29168
town7_010983.png,GO,"[0.14122, 0.85878]",STOP,"[0.50799, 0.49201]",True,128.0,100.00%,0.63621,549.87151,20.72819,0.97269,0.14238,6.62811
town7_010996.png,GO,"[0.32461, 0.67539]",STOP,"[0.55574, 0.44426]",True,31.0,24.22%,0.75697,211.98971,24.86766,0.98929,0.26831,5.84812
town7_010998.png,GO,"[0.34781, 0.65219]",STOP,"[0.50005, 0.49995]",True,124.0,96.88%,0.62991,1000.83052,18.1272,0.95558,0.22146,6.23681
town7_011000.png,GO,"[0.33364, 0.66636]",GO,"[0.46688, 0.53312]",False,128.0,100.00%,,,,,,6.19089
town7_011002.png,GO,"[0.34542, 0.65458]",STOP,"[0.51921, 0.48079]",True,37.0,28.91%,0.74706,239.44779,24.3387,0.98724,0.2663,6.01239
town7_011004.png,GO,"[0.33485, 0.66515]",STOP,"[0.51236, 0.48764]",True,123.0,96.09%,0.61175,1028.49924,18.00876,0.94604,0.15742,6.89691
town7_011005.png,GO,"[0.33443, 0.66557]",STOP,"[0.5606, 0.4394]",True,75.0,58.59%,0.68075,515.32622,21.00998,0.97229,0.18583,5.69686
town7_011007.png,GO,"[0.34511, 0.65489]",STOP,"[0.5069, 0.4931]",True,116.0,90.62%,0.66043,807.50401,19.05936,0.95604,0.18741,6.37248
town7_011015.png,GO,"[0.34511, 0.65489]",STOP,"[0.52665, 0.47335]",True,49.0,38.28%,0.7429,240.21742,24.32476,0.98393,0.26357,5.79822
town7_011020.png,GO,"[0.32977, 0.67023]",STOP,"[0.51665, 0.48335]",True,125.0,97.66%,0.57136,1385.80953,16.71377,0.92657,0.13041,6.28839
town7_011027.png,GO,"[0.28621, 0.71379]",STOP,"[0.51089, 0.48911]",True,115.0,89.84%,0.55582,1331.28883,16.88808,0.92563,0.11795,5.60737
town7_011028.png,GO,"[0.27779, 0.72221]",STOP,"[0.50839, 0.49161]",True,79.0,61.72%,0.64999,910.5931,18.53756,0.94565,0.1706,5.77892
town7_011039.png,GO,"[0.34429, 0.65571]",STOP,"[0.51004, 0.48996]",True,53.0,41.41%,0.67858,436.43068,21.73165,0.9613,0.23886,5.3446
town7_011041.png,GO,"[0.34705, 0.65295]",STOP,"[0.5223, 0.4777]",True,52.0,40.62%,0.65866,498.50901,21.15407,0.95476,0.21338,5.81094
town7_011043.png,GO,"[0.35835, 0.64165]",STOP,"[0.5051, 0.4949]",True,53.0,41.41%,0.65752,434.85214,21.74739,0.96479,0.20659,6.96009
town7_011044.png,GO,"[0.35512, 0.64488]",STOP,"[0.52784, 0.47216]",True,53.0,41.41%,0.64207,467.98979,21.42844,0.96624,0.1953,7.4744
town7_011045.png,GO,"[0.36406, 0.63594]",STOP,"[0.57263, 0.42737]",True,51.0,39.84%,0.63721,523.32826,20.94306,0.96339,0.18416,6.0964
town7_011064.png,STOP,"[0.77736, 0.22264]",GO,"[0.42784, 0.57216]",True,39.0,30.47%,0.74396,214.36594,24.81925,0.99054,0.29093,5.77846
town7_011070.png,STOP,"[0.72312, 0.27688]",GO,"[0.48956, 0.51044]",True,32.0,25.00%,0.73092,222.65497,24.65448,0.99034,0.28819,5.49045
town7_011076.png,STOP,"[0.57328, 0.42672]",GO,"[0.49543, 0.50457]",True,1.0,0.78%,0.80532,98.6726,28.18884,0.99539,0.36606,5.13096
town7_011081.png,GO,"[0.37411, 0.62589]",STOP,"[0.54003, 0.45997]",True,86.0,67.19%,0.74434,272.69099,23.7741,0.98585,0.28581,5.08818
town7_011083.png,GO,"[0.32551, 0.67449]",STOP,"[0.51941, 0.48059]",True,121.0,94.53%,0.70287,569.2999,20.57739,0.97147,0.27813,5.88627
town7_011085.png,GO,"[0.2983, 0.7017]",STOP,"[0.53953, 0.46047]",True,114.0,89.06%,0.72447,535.47398,20.84342,0.97412,0.29425,5.65391
town7_011087.png,GO,"[0.21867, 0.78133]",STOP,"[0.51912, 0.48088]",True,106.0,82.81%,0.74778,612.02482,20.26311,0.97329,0.29861,5.77043
town7_011092.png,STOP,"[0.59945, 0.40055]",GO,"[0.4898, 0.5102]",True,3.0,2.34%,0.80197,114.42977,27.54541,0.99551,0.34419,5.91776
town7_011096.png,GO,"[0.38869, 0.61131]",STOP,"[0.51871, 0.48129]",True,112.0,87.50%,0.78792,354.55161,22.63401,0.98634,0.35253,5.32584
town7_011105.png,STOP,"[0.5779, 0.4221]",GO,"[0.47131, 0.52869]",True,1.0,0.78%,0.7986,94.63859,28.37012,0.99556,0.37703,5.41606
town7_011106.png,STOP,"[0.64556, 0.35444]",GO,"[0.39911, 0.60089]",True,1.0,0.78%,0.78671,100.47018,28.11043,0.99533,0.3674,5.5376
town7_011107.png,STOP,"[0.50942, 0.49058]",GO,"[0.31013, 0.68987]",True,1.0,0.78%,0.77808,98.59172,28.1924,0.99531,0.36133,6.69183
town7_011108.png,STOP,"[0.55341, 0.44659]",GO,"[0.30087, 0.69913]",True,1.0,0.78%,0.77322,108.39497,27.78071,0.9949,0.35819,5.47203
town7_011109.png,STOP,"[0.50211, 0.49789]",GO,"[0.34473, 0.65527]",True,1.0,0.78%,0.76951,106.36844,27.86268,0.99502,0.3563,5.77656
town7_011112.png,STOP,"[0.52004, 0.47996]",GO,"[0.4633, 0.5367]",True,1.0,0.78%,0.76365,102.08461,28.0412,0.99535,0.35385,5.20881
town7_011124.png,GO,"[0.29162, 0.70838]",STOP,"[0.50881, 0.49119]",True,22.0,17.19%,0.83037,75.47219,29.35293,0.99692,0.38942,5.02801
town7_011125.png,GO,"[0.28295, 0.71705]",STOP,"[0.5109, 0.4891]",True,104.0,81.25%,0.80315,206.10375,24.98994,0.98993,0.36846,5.57226
town7_011126.png,GO,"[0.26274, 0.73726]",STOP,"[0.53932, 0.46068]",True,123.0,96.09%,0.79751,271.73651,23.78932,0.98687,0.35369,5.99524
town7_011128.png,GO,"[0.24179, 0.75821]",STOP,"[0.55694, 0.44306]",True,104.0,81.25%,0.78362,261.60065,23.95442,0.98843,0.33529,7.04005
town7_011136.png,GO,"[0.20096, 0.79904]",STOP,"[0.50365, 0.49636]",True,117.0,91.41%,0.75412,338.01917,22.84139,0.98484,0.32131,6.78973
town7_011139.png,GO,"[0.19356, 0.80644]",STOP,"[0.55338, 0.44662]",True,110.0,85.94%,0.73892,313.94643,23.16225,0.98564,0.28692,6.9124
town7_011140.png,GO,"[0.2203, 0.7797]",STOP,"[0.51963, 0.48037]",True,112.0,87.50%,0.74798,247.5549,24.19409,0.98828,0.29537,7.011
